Exchange,Stock,Stock_Name,Sector,Market_Cap,Weight_per
AX,SGC,Sacgasco Limited,Energy,7218150,0
AX,SGF,SG Fleet Group Limited,Industrials,970724000,0.045
AX,SGH,Slater & Gordon,Consumer Discretionary,191200000,0.009
AX,SGM,Sims Metal MGMT Limited,Materials,2584290000,0.121
AX,SGO,Stream Group Limited,Information Technology,3422870,0
AX,SGP,Stockland Units/ Stapled Securities,Real Estate,10103000000,0.473
AX,SGQ,ST George Min Limited,Materials,35773900,0.002
AX,SGR,The Star Ent Group,Consumer Discretionary,4760910000,0.223
AX,SGU,Success Global Media,Consumer Discretionary,5708420,0
AX,SHH,Shree Minerals Limited,Materials,3981160,0
AX,SHI,Shine Metals Limited,Industrials,1951060,0
AX,SHJ,Shine Corporate,Consumer Discretionary,147188000,0.007
AX,SHK,Stone Resources Aus,Materials,2408630,0
AX,SHL,Sonic Healthcare,Health Care,10613200000,0.497
AX,SHM,Shriro Holdings Limited,Consumer Discretionary,99366400,0.005
AX,SHO,Sportshero Limited,Information Technology,25492900,0.001
AX,SHU,Shenhua Limited,Consumer Discretionary,17620000,0.001
AX,SHV,Select Harvests,Consumer Staples,506604000,0.024
AX,SI6,SIX Sigma Metals Limited,Materials,4117530,0
AX,SIG,Sigma Health Limited,Health Care,667479000,0.031
AX,SIH,Sihayo Gold Limited,Materials,29668200,0.001
AX,SIL,Smiles Inclusive,Health Care,39435900,0.002
AX,SIO,Simonds Group Limited,Consumer Discretionary,62571100,0.003
AX,SIQ,Smartgrp Corporation,Industrials,1559900000,0.073
AX,SIS,Simble Solutions,Information Technology,12623100,0.001
AX,SIT,Site Group Int Limited,Consumer Discretionary,17873300,0.001
AX,SIV,Silver Chef Limited,Industrials,82069900,0.004
AX,SIX,Sprintex Limited,Consumer Discretionary,9500000,0
AX,SKC,Skycity Ent Group Limited Foreign Exempt NZX,Consumer Discretionary,2408650000,0.113
AX,SKF,SKYFII Limited,Information Technology,54675300,0.003
AX,SKI,Spark Infrastructure Stapled $0.65 Loan Note and Unit US Prohib,Utilities,3767700000,0.176
AX,SKN,Skin Elements Limited,Consumer Staples,3741980,0
AX,SKO,Serko Foreign Exempt NZX,Information Technology,253099000,0.012
AX,SKP,Skyland Pet Group Chess Depositary Interests 1:1,Energy,18666700,0.001
AX,SKT,Sky Network,Consumer Discretionary,782171000,0.037
AX,SL1,SYMBOL Mining Limited,Materials,8953690,0
AX,SLC,Superloop Limited,Telecommunication Services,507485000,0.024
AX,SLF,SPDR S&P/ASX Prop Fu ETF Units FP,,556336000,0.026
AX,SLK,Sealink Travel Group,Consumer Discretionary,435285000,0.02
AX,SLM,Salmat Limited,Industrials,109815000,0.005
AX,SLR,Silver Lake Resource,Materials,261578000,0.012
AX,SLX,SILEX Systems,Information Technology,40912200,0.002
AX,SLZ,Sultan Resources Limited,Materials,5070000,0
AX,SM1,Synlait Milk Limited Foreign Exempt NZX,Consumer Staples,1781480000,0.083
AX,SM8,Smart Marine Systems,Information Technology,2556140,0
AX,SMC,Strategic Minerals,Materials,26591100,0.001
AX,SMD,Syndicated Metals,Materials,4448450,0
AX,SMG,Soon Mining,Materials,31644600,0.001
AX,SMI,Santana Minerals Limited,Materials,3863330,0
AX,SMLL,Betasmallcompanies Trading Managed Units FP,,23390000,0.001
AX,SMM,Summit Resources,Energy,38146800,0.002
AX,SMN,Structural Monitor Chess Depositary Interests 1:1,Information Technology,129106000,0.006
AX,SMP,Smartpay Holdings Foreign Exempt NZX,Information Technology,27480400,0.001
AX,SMR,Stanmore Coal Limited,Energy,221585000,0.01
AX,SNC,Sandon Capital Limited,,46982400,0.002
AX,SND,Saunders Intl Limited,Industrials,43661300,0.002
AX,SNL,Supply Network,Consumer Discretionary,169568000,0.008
AX,SNS,Sensen Networks Limited,Information Technology,26121000,0.001
AX,SNV,Sinovus Mining Limited,Materials,643915,0
AX,SNZ,Summerset Group Holdings Foreign Exempt NZX,Health Care,1577910000,0.074
AX,SO4,Salt Lake Potash Limited,Materials,78772300,0.004
AX,SOL,Soul Pattinson (W.H),Energy,6214700000,0.291
AX,SOM,Somnomed Limited,Health Care,117258000,0.005
AX,SOP,Synertec Corporation,Industrials,10373000,0
AX,SOR,Strategic Elements,Financials,8496130,0
AX,SP3,Specturltd,Information Technology,11127400,0.001
AX,SPB,South Pacific Res,Energy,827577,0
AX,SPI,Spitfire Mat Limited,Materials,37174800,0.002
AX,SPK,Spark New Zealand Foreign Exempt NZX,Telecommunication Services,6775440000,0.317
AX,SPL,Starpharma Holdings,Health Care,587313000,0.028
AX,SPO,Spotless Group HLD Limited,Industrials,1532110000,0.072
AX,SPQ,Superior Resources,Materials,4816310,0
AX,SPX,Spectrum Metals Limited,Materials,3538130,0
AX,SPY,SPDR S&P 500 ETF Chess Depositary Interests 1:1 SPDRS&P500,,24545500,0.001
AX,SPZ,Smart Parking Limited,Information Technology,68250900,0.003
AX,SRF,Surfstitch Group Limited,Consumer Discretionary,18962000,0.001
AX,SRH,Saferoads Holdings,Information Technology,10920000,0.001
AX,SRI,Sipa Resources Limited,Materials,13206800,0.001
AX,SRK,Strike Resources,Materials,7848050,0
AX,SRN,Surefire Rescs NL,Materials,4206540,0
AX,SRO,Shareroot Limited,Information Technology,5343820,0
AX,SRR,Shaw River Manganese,Materials,310722,0
AX,SRS,Spicers Limited,Industrials,115189000,0.005
AX,SRV,Servcorp Limited,Real Estate,393729000,0.018
AX,SRY,Story-I Limited,Consumer Discretionary,10407800,0
AX,SRZ,Stellar Resources,Materials,5315990,0
AX,SSG,Shaver Shop Group Limited,Consumer Discretionary,54378100,0.003
AX,SSL,Sietel Limited,Real Estate,55972300,0.003
AX,SSLPA,Sietel Limited 5.0% Cumulative Preference,Financials,75000,0
AX,SSM,Service Stream,Industrials,649687000,0.03
AX,SSN,Samson Oil & Gas Limited,Energy,3283000,0
AX,SSO,SPDR Small Ords ETF Units FP,,23353400,0.001
AX,SST,Steamships Trading 50 Toea,Industrials,604661000,0.028
AX,ST1,Spirit Telecom Limited,Telecommunication Services,46542400,0.002
AX,STA,Strandline Res Limited,Materials,42545300,0.002
AX,STC,Sinetech Limited,Information Technology,2823270,0
AX,STL,Stargroup Limited,Information Technology,13820700,0.001
AX,STM,Sunstone Metals Limited,Materials,35411400,0.002
AX,STN,Saturn Metals,Materials,9000000,0
AX,STO,Santos Limited,Energy,15121900000,0.708
AX,STW,SPDR 200 Fund ETF Units FP,,3623930000,0.17
AX,STX,Strike Energy Limited,Energy,151674000,0.007
AX,SUD,Suda Pharmaceuticals,Health Care,10327800,0
AX,SUH,Southern Hem Min,Materials,5448710,0
AX,SUL,Super Ret Rep Limited,Consumer Discretionary,1749520000,0.082
AX,SUM,Sumatra Copper&Gold Chess Depositary Interests 1:1,Materials,46591300,0.002
AX,SUN,Suncorp Group Limited,Financials,18776400000,0.88
AX,SUP,Superior Lake Res,Materials,39416500,0.002
AX,SUR,Sun Resources NL,Energy,2269300,0
AX,SVA,Simavita Limited Chess Depositary Interests 1:1,Health Care,10378300,0
AX,SVH,Silver Heritage Group,Consumer Discretionary,29795100,0.001
AX,SVL,Silver Mines Limited,Materials,17093300,0.001
AX,SVM,Sovereign Metals,Materials,23536200,0.001
AX,SVS,Sunvest Corporation,,2918170,0
AX,SVT,Servtech Global Limited,Information Technology,1815980,0
AX,SVW,Seven Group Holdings,Industrials,7162060000,0.336
AX,SVY,Stavely Minerals Limited,Materials,34123200,0.002
AX,SW1,Swift Networks Group,Information Technology,42459500,0.002
AX,SWF,Selfwealth,Financials,10838500,0.001
AX,SWJ,Stonewall Res Limited,Materials,24091300,0.001
AX,SWK,Swick Mining,Materials,53233700,0.002
AX,SWM,Seven West Media Limited,Consumer Discretionary,1508030000,0.071
AX,SWTZ,Switzrdividendgrowth Trading Managed Fund Units FP,,74333700,0.003
AX,SXA,Strata-X Energy Limited Chess Depositary Interests 1:1,Energy,3341470,0
AX,SXE,STH CRS Elect ENGNR,Industrials,167358000,0.008
AX,SXL,STHN Cross Media,Consumer Discretionary,992028000,0.046
AX,SXX,Southern Cross Expl,Materials,8617950,0
AX,SXY,SENEX Energy Limited,Energy,724365000,0.034
AX,SYA,Sayona Mining Limited,Materials,58328100,0.003
AX,SYD,SYD Airport FP Stapled Securities,Industrials,15538500000,0.728
AX,SYI,Spdrmsciauselecthdy ETF Units FP,,151003000,0.007
AX,SYR,Syrah Resources,Materials,781049000,0.037
AX,SYS,SYNGAS Limited,Energy,2445760,0
AX,SYT,Syntonic Limited,Information Technology,33314500,0.002
AX,T3D,333D Limited,Industrials,2643680,0
AX,TAG,TAG Pacific Limited,Financials,6838050,0
AX,TAH,Tabcorp Holdings Limited,Consumer Discretionary,9816080000,0.46
AX,TAM,Tanami Gold NL,Materials,41128400,0.002
AX,TAO,TAO Commodities,Materials,3800000,0
AX,TAP,TAP Oil Limited,Energy,39189000,0.002
AX,TAR,Taruga Minerals,Materials,10270200,0
AX,TAS,Tasman Resources Limited,Materials,19997600,0.001
AX,TAU,Trustees Aust Limited,Consumer Discretionary,23226800,0.001
AX,TAW,Tawana Resources NL,Materials,190769000,0.009
AX,TB8,Tianmei BG Corp Limited,Consumer Staples,15600000,0.001
AX,TBH,The Betmakers,Consumer Discretionary,13222200,0.001
AX,TBR,Tribune Res Limited,Materials,280517000,0.013
AX,TCL,Transurban Group Ordinary Shares/Units FP Triple Stapled,Industrials,29975500000,1.404
AX,TCN,Techniche Limited,Financials,8749750,0
AX,TCO,Transmetro Corp. Limited,Consumer Discretionary,14453400,0.001
AX,TDL,TBG Diagnostics Limited,Health Care,11967300,0.001
AX,TDO,3D Oil Limited,Energy,31245500,0.001
AX,TECH,Etfsglobaltech ETF Units FP,,74477000,0.003
AX,TEG,Triangle Energy Limited,Energy,19848500,0.001
AX,TEK,Thorney Tech Limited,,61768500,0.003
AX,TER,Terracom Limited,Energy,271761000,0.013
AX,TEX,Target Energy,Energy,2578010,0
AX,TFG,Total Face Group Limited,Consumer Discretionary,13867200,0.001
AX,TFL,Tasfoods Limited,Consumer Staples,29956900,0.001
AX,TGA,Thorn Group Limited,Consumer Discretionary,95158100,0.004
AX,TGG,Templeton Global,Financials,311808000,0.015
AX,TGH,Tegel Group Holdings Foreign Exempt NZX,Consumer Staples,402174000,0.019
AX,TGN,Tungsten Min NL,Materials,302490000,0.014
AX,TGO,Trimantium Growthops,Information Technology,123283000,0.006
AX,TGP,360 Capital Group Stapled Securities FP,Real Estate,220700000,0.01
AX,TGR,Tassal Group Limited,Consumer Staples,796915000,0.037
AX,TGS,Tiger Resources,Materials,104259000,0.005
AX,THC,The Hydropo Co Limited,Health Care,48708400,0.002
AX,THD,Thred Limited,Information Technology,5368170,0
AX,THR,Thor Mining Plc Chess Depositary Interests 1:1,Materials,3806300,0
AX,THX,Thundelarra Limited,Materials,9526440,0
AX,TIA,Tian An Aust Limited,Real Estate,54563600,0.003
AX,TIE,Tietto Minerals,Materials,8524740,0
AX,TIG,Tigers Realm Coal,Materials,84208500,0.004
AX,TIN,TNT Mines Limited,Materials,5324070,0
AX,TKF,Tikforce Limited,Information Technology,985331,0
AX,TKL,Traka Resources,Materials,11927600,0.001
AX,TKM,Trek Metals Limited Chess Depositary Interest,Materials,4520180,0
AX,TLG,Talga Resources,Materials,101099000,0.005
AX,TLM,Talisman Mining,Materials,53853000,0.003
AX,TLS,Telstra Corporation,Telecommunication Services,37939600000,1.777
AX,TLT,Tilt Renewables Limited Foreign Exempt NZX,Utilities,691670000,0.032
AX,TLX,TELIX Pharmaceutical,Health Care,119529000,0.006
AX,TME,Trade Me Group Foreign Exempt NZX,Consumer Discretionary,1898030000,0.089
AX,TMK,Tamaska Oil Gas Limited,Energy,3920000,0
AX,TML,Timah Resources Limited,Utilities,1869630,0
AX,TMP,Tech Mpire Limited,Consumer Discretionary,6393430,0
AX,TMR,Tempus Resources Limited,Materials,7111000,0
AX,TMT,Technology Metals,Materials,20417300,0.001
AX,TMX,Terrain Minerals,Materials,3218660,0
AX,TMZ,Thomson Res Limited,Materials,3917480,0
AX,TNE,Technology One,Information Technology,1767140000,0.083
AX,TNG,TNG Limited,Materials,103982000,0.005
AX,TNK,Think Childcare Limited,Consumer Discretionary,67836100,0.003
AX,TNO,Tando Resources,Materials,23208400,0.001
AX,TNP,Triple Energy Limited,Energy,1036740,0
AX,TNR,Torian Resources Limited,Materials,8631060,0
AX,TNT,Tesserent Limited,Information Technology,8735750,0
AX,TNY,Tinybeans Group Limited,Information Technology,4335710,0
AX,TOE,Toro Energy Limited,Energy,60516200,0.003
AX,TOM,Tomizone Limited,Telecommunication Services,4677210,0
AX,TON,Triton Min Limited,Materials,39726500,0.002
AX,TOP,Thorney Opp Limited,,147624000,0.007
AX,TOT,360 Capital Total Re Stapled Securities,,81329300,0.004
AX,TOU,Tlou Energy Limited,Energy,45002500,0.002
AX,TPC,TPC Consolidated Limited,Telecommunication Services,11797400,0.001
AX,TPD,Talon Petroleum Limited,Energy,4080490,0
AX,TPE,Tpi Enterprises,Health Care,121628000,0.006
AX,TPM,TPG Telecom Limited,Telecommunication Services,7923510000,0.371
AX,TPO,Tian Poh Resources,Materials,34786200,0.002
AX,TPP,Tempo Australia,Industrials,48160900,0.002
AX,TPS,Threat Protect Limited,,25183500,0.001
AX,TPW,Temple & Webster Limited,Consumer Discretionary,127701000,0.006
AX,TRA,Turners Automotive Foreign Exempt NZX,Financials,254408000,0.012
AX,TRL,Tanga Resources Limited,Materials,4357900,0
AX,TRM,Truscott Mining Corp,Materials,1737680,0
AX,TRS,The Reject Shop,Consumer Discretionary,137025000,0.006
AX,TRT,Todd River Res Limited,Materials,5857960,0
AX,TRY,Troy Resources Limited,Materials,45954300,0.002
AX,TSC,Twenty Seven Co. Limited,Energy,5352370,0
AX,TSL,Titanium Sands Limited,Materials,1048080,0
AX,TSN,Transaction Limited,Information Technology,13045200,0.001
AX,TTA,TTA Holdings Limited,Consumer Discretionary,2748470,0
AX,TTC,Traditional Therapy,Health Care,13767500,0.001
AX,TTI,Traffic Technologies,Industrials,16877900,0.001
AX,TTL,Transcendence,Information Technology,3126970,0
AX,TTM,Titan Minerals,Materials,68777500,0.003
AX,TTT,Titomic Limited,Materials,107696000,0.005
AX,TTW,Toptung Limited,Materials,7662380,0
AX,TV2,TV2U Inter Limited,Information Technology,16266900,0.001
AX,TWD,Tamawood Limited,Consumer Discretionary,104212000,0.005
AX,TWE,Treasury Wine Estate,Consumer Staples,12569400000,0.589
AX,TWR,Tower Limited Foreign Exempt NZX,Financials,239500000,0.011
AX,TYK,Tychean Resources,Materials,2308630,0
AX,TYX,Tyranna Res Limited,Materials,11207800,0.001
AX,TZL,TZ Limited,Information Technology,11642100,0.001
AX,TZN,Terramin Australia,Materials,186960000,0.009
AX,UBA,Ubs IQ MSCI Aust ETF ETF Units FP,,195642000,0.009
AX,UBE,Ubs IQ MSCI Europe ETF Units FP,,11634600,0.001
AX,UBI,Universal Biosensors Chess Depositary Interests 1:1,Health Care,42431100,0.002
AX,UBJ,Ubs IQ MSCI Japan ETF Units FP,,4844290,0
AX,UBN,Urbanise.com Limited,Information Technology,15394100,0.001
AX,UBP,Ubs IQ MSCI Asia ETF Units FP,,11054000,0.001
AX,UBU,Ubs IQ MSCI Usa ETF Units FP,,7365750,0
AX,UBW,Ubs IQ World Ex Aus ETF Units FP,,31600800,0.001
AX,UCM,Uscom Limited,Health Care,21275200,0.001
AX,UCW,UCW Limited,Consumer Discretionary,20378600,0.001
AX,UIL,UIL Energy Limited,Energy,9603140,0
AX,UMAX,Beta S&P500 Yieldmax ETF Units FP,,100643000,0.005
AX,UNL,United Networks Limited,Telecommunication Services,1031500,0
AX,UNV,Universal Coal Plc Chess Depositary Interests 1:1,Energy,164579000,0.008
AX,UOS,United Overseas Aust,Real Estate,345321000,0.016
AX,UPD,Updater Inc Chess Depositary Interests 25:1 Forus,Information Technology,597513000,0.028
AX,URB,URB Investments Limited,,72435000,0.003
AX,URF,US Masters Res Fund Ordinary Units FP,Real Estate,578608000,0.027
AX,URW,Unibailrodawestfield Chess Depositary Interests 20:1,Real Estate,6183080000,0.29
AX,USD,Betashares US Dollar ETF Units FP,,443892000,0.021
AX,USR,US Residential Fund Stapled Securities,,9955420,0
AX,UTR,Ultracharge Limited,Industrials,12145300,0.001
AX,UUL,Ultima Utd Limited,Real Estate,1989050,0
AX,UUV,UUV Aquabotix Limited,Industrials,3850000,0
AX,VACF,Van Aus Corp Fi ETF ETF Units FP,,142873000,0.007
AX,VAE,VGD Ftse Asia Ex JPN ETF Units FP,,109088000,0.005
AX,VAF,VNGD Aus Fi ETF Units FP,,710585000,0.033
AX,VAH,Virgin Aus HLDG Limited,Industrials,1857950000,0.087
AX,VAL,Valor Resources Limited,Materials,10962300,0.001
AX,VAN,Vango Mining Limited,Materials,99597500,0.005
AX,VAP,VNGD Aus Prop Sec ETF Units FP,,1079330000,0.051
AX,VAR,Variscan Mines Limited,Materials,3718340,0
AX,VAS,VNGD Aus Shares ETF Units FP,,2929450000,0.137
AX,VBND,VNGD GLB Agg Bond ETF Units FP,,25972400,0.001
AX,VBS,Vectus Biosystems,Health Care,22211000,0.001
AX,VCF,VD Int CRD Sec ETF ETF Units FP,,100208000,0.005
AX,VCX,Vicinity Centres Ordinary/Units FP Stapled Securities,Real Estate,10143600000,0.475
AX,VDBA,VNGD DIV Balance ETF Units FP,,44637500,0.002
AX,VDCO,VNGD DIV Conserv ETF Units FP,,13886300,0.001
AX,VDGR,VNGD DIV Growth ETF Units FP,,50631000,0.002
AX,VDHG,VNGD DIV High Growth ETF Units FP,,84384600,0.004
AX,VEA,Viva Energy Group,Energy,4433540000,0.208
AX,VEC,Vector Resources Limited,Materials,38844000,0.002
AX,VEE,Veem Limited,Industrials,71500000,0.003
AX,VEFI,VNGD Ethi GLB Bond ETF Units FP,,1001800,0
AX,VELCP,Vealls Limited Capital,Consumer Discretionary,109858000,0.005
AX,VELIN,Vealls Limited Income,Consumer Discretionary,4384350,0
AX,VELPA,Vealls Limited 7.0% Cumulative Preference,Consumer Discretionary,121422,0
AX,VEN,Vintage Energy,Energy,43590000,0.002
AX,VEQ,VGD Ftse Eur Shares ETF Units FP,,215171000,0.01
AX,VESG,VNGD Ethi Intl SHS ETF Units FP,,1005400,0
AX,VEU,VNGD All-World Ex-US Chess Depositary Interests 1:1,,1333000000,0.062
AX,VG1,Vgi Partners Global,,694057000,0.033
AX,VGAD,VNGD Intl Shares H ETF Units FP,,447886000,0.021
AX,VGB,VNGD Aus GOV Bond ETF Units FP,,140958000,0.007
AX,VGE,VNGD Emerging MKTS ETF Units FP,,213849000,0.01
AX,VGL,Vista Group Int Limited Foreign Exempt NZX,Information Technology,579376000,0.027
AX,VGS,VNGD Intl Shares ETF Units FP,,1254290000,0.059
AX,VHT,Volpara Health Tech,Health Care,161241000,0.008
AX,VHY,VNGD Aus High Yield ETF Units FP,,1075220000,0.05
AX,VIA,Viagold Capital 1c,Consumer Discretionary,97892100,0.005
AX,VIC,Victory Mines Limited,Materials,6129580,0
AX,VIF,VD Int (Hedged) ETF ETF Units FP,,211791000,0.01
AX,VIG,Victor Group Holdings,Information Technology,15586800,0.001
AX,VII,Vietnam Industrial,Materials,30589600,0.001
AX,VIP,Voltage IP Limited,Industrials,13835200,0.001
AX,VIV,Vivid Technology Limited,Industrials,17125900,0.001
AX,VKA,Viking Mines Limited,Materials,5960640,0
AX,VLC,VNGD Aus Large ETF Units FP,,83840800,0.004
AX,VLS,Vita Life Sciences,Health Care,52100100,0.002
AX,VLT,Vault Intelligence,Information Technology,46859300,0.002
AX,VLW,Villa World Limited,Real Estate,265276000,0.012
AX,VMC,Venus Metals Cor Limited,Materials,17000400,0.001
AX,VMG,VDM Group Limited,Industrials,11755300,0.001
AX,VMIN,VNGD Min Vol ATV ETF Trading Managed Units FP,,2125600,0
AX,VML,Vital Metals Limited,Materials,12198300,0.001
AX,VMS,Venture Minerals,Materials,13015300,0.001
AX,VMT,Vmoto Limited,Consumer Discretionary,10880800,0.001
AX,VMX,Valmec Limited,Energy,33018700,0.002
AX,VMY,Vimy Resources Limited,Energy,38679400,0.002
AX,VN8,VONEX Limited,Telecommunication Services,13782300,0.001
AX,VOC,Vocus Group Limited,Telecommunication Services,2040770000,0.096
AX,VP7,Velocity Prop GP Limited,Real Estate,4162660,0
AX,VPC,Velpic Limited,Information Technology,4523380,0
AX,VPR,Volt Power Group,Utilities,16489100,0.001
AX,VRC,Volt Resources Limited,Materials,32019900,0.001
AX,VRI,Veriluma Limited,Information Technology,2829770,0
AX,VRL,Village Roadshow Limited,Consumer Discretionary,480605000,0.023
AX,VRM,Verdant Min Limited,Materials,20971500,0.001
AX,VRS,Veris Limited,Industrials,74341600,0.003
AX,VRT,Virtus Health Limited,Health Care,450184000,0.021
AX,VRX,Ventnor Res Limited,Materials,49228200,0.002
AX,VSO,VNGD Aus Small ETF Units FP,,209997000,0.01
AX,VTG,Vita Group Limited,Consumer Discretionary,163599000,0.008
AX,VTH,Vitalharvest Ordinary Units FP,Real Estate,177600000,0.008
AX,VTI,Visioneering Technologies Inc Cdi Forus,Health Care,82622200,0.004
AX,VTS,VNGD US Total Market Chess Depositary Interests 1:1,,1489980000,0.07
AX,VVLU,VNGD Globvlu ATV ETF Trading Managed Units FP,,10282300,0
AX,VVR,Viva Energy REIT Stapled Securities,Real Estate,1596650000,0.075
AX,VXR,Venturex Resources,Materials,39582900,0.002
AX,VYS,Vysarn Limited,Materials,4768000,0
AX,WAA,Wam Active Limited,Financials,49943600,0.002
AX,WAF,West African Res Limited,Materials,193431000,0.009
AX,WAM,WAM Capital Limited,Financials,1657540000,0.078
AX,WAT,Waterco Limited,Consumer Discretionary,78054100,0.004
AX,WAX,Wam Research Limited,Financials,319349000,0.015
AX,WBA,Webster Limited,Consumer Staples,624954000,0.029
AX,WBAPA,Webster Limited 9% Cumulative Preference,Consumer Staples,571300,0
AX,WBC,Westpac Banking Corp,Financials,95933900000,4.494
AX,WBE,Whitebark Energy,Energy,4719440,0
AX,WBT,Weebit Nano Limited,Materials,58058700,0.003
AX,WCMQ,Wcmqualityglobalgrow Trading Managed Units FP,,45024400,0.002
AX,WCN,White Cliff Min Limited,Materials,2232760,0
AX,WDE,Wealth Def EQU Limited,,117872000,0.006
AX,WDIV,SPDR Global Dividend ETF Units FP,,185715000,0.009
AX,WDMF,Ishares Edge WLD MF ETF Units FP,,139575000,0.007
AX,WEB,Webjet Limited,Consumer Discretionary,1852850000,0.087
AX,WEC,White Energy Company,Energy,26926700,0.001
AX,WEL,Winchester Energy,Energy,6558420,0
AX,WEMG,SPDR Emerging MKTS ETF Units FP,,19048500,0.001
AX,WES,Wesfarmers Limited,Consumer Staples,56521900000,2.648
AX,WFE,Winmar Resources Limited,Materials,58150800,0.003
AX,WGB,Wam Global Limited,,461305000,0.022
AX,WGF,Wmark Global Fund,,71023400,0.003
AX,WGL,Wangle Technologies,Information Technology,6233660,0
AX,WGN,Wagners HLD Company,Materials,701984000,0.033
AX,WGX,Westgold Resources,Materials,461149000,0.022
AX,WHA,Wattle Health Au Limited,Consumer Staples,147583000,0.007
AX,WHC,Whitehaven Coal,Energy,5581690000,0.261
AX,WHF,Whitefield Limited,Financials,412099000,0.019
AX,WHFPA,Whitefield Limited 8.0% Cumulative Preference,Financials,23790,0
AX,WHK,Whitehawk Limited,Consumer Discretionary,2484540,0
AX,WIC,Westoz INV Limited,,153232000,0.007
AX,WKT,Walkabout Resources,Materials,40637400,0.002
AX,WLC,Wollongong Coal Limited,Materials,56201900,0.003
AX,WLD,Wellard Limited,Consumer Staples,37187500,0.002
AX,WLE,Wam Leaders Limited,,847360000,0.04
AX,WLF,Wolf Minerals,Materials,38180800,0.002
AX,WLL,Wellcom Group Limited,Industrials,194869000,0.009
AX,WMC,Wonhe Multimedia,Information Technology,3039040,0
AX,WMI,Wam Microcap Limited,,207424000,0.01
AX,WMK,Watermark Fund Limited,,72693500,0.003
AX,WML,Woomera Mining Limited,Materials,3843190,0
AX,WND,Windlab Limited,Utilities,104140000,0.005
AX,WNR,Wingara AG Limited,Consumer Staples,33108200,0.002
AX,WNS,World.Net Services,Information Technology,700583,0
AX,WOA,Wide Open Agricultur,Consumer Staples,5779180,0
AX,WOF,Wolf Petroleum,Energy,7864680,0
AX,WOR,Worleyparsons Limited,Energy,5577210000,0.261
AX,WOW,Woolworths Group Limited,Consumer Staples,36878100000,1.728
AX,WPG,WPG Res Limited,Materials,13609400,0.001
AX,WPL,Woodside Petroleum,Energy,36116700000,1.692
AX,WPP,WPP AUNZ Limited,Consumer Discretionary,732851000,0.034
AX,WQG,WCM Global Growth,,100689000,0.005
AX,WRLD,Beta Managed Risk GL Trading Managed Fund Units FP,,28384600,0.001
AX,WRM,White Rock Min Limited,Materials,11455200,0.001
AX,WRR,World Reach Limited,Information Technology,7402280,0
AX,WSA,Western Areas Limited,Materials,727474000,0.034
AX,WSI,Weststar Industrial,Materials,6589630,0
AX,WTC,Wisetech Global Limited,Information Technology,6641230000,0.311
AX,WTP,Watpac Limited,Industrials,125620000,0.006
AX,WVOL,Ishares Edgewld Mvol ETF Units FP,,15590900,0.001
AX,WWI,West Wits Mining Limited,Materials,10049900,0
AX,WXHG,SPDR World Ex OZ HDG ETF Units FP,,88331500,0.004
AX,WXOZ,SPDR World Ex OZ ETF Units FP,,186256000,0.009
AX,WZR,Wisr Limited,Financials,27787300,0.001
AX,XAM,Xanadu Mines Limited,Materials,84245700,0.004
AX,XF1,Xref Limited,Information Technology,94551100,0.004
AX,XIP,Xenith IP Group Limited,Industrials,127310000,0.006
AX,XPD,XPD Soccer Gear Group,Consumer Discretionary,18685000,0.001
AX,XPE,Xped Limited,Information Technology,3013660,0
AX,XRF,XRF Scientific,Industrials,22750400,0.001
AX,XRO,Xero Limited,Information Technology,6883820000,0.322
AX,XST,Xstate Resources,Energy,3917450,0
AX,XTD,XTD Limited,Consumer Discretionary,3830500,0
AX,XTE,Xtek Limited,Industrials,19366900,0.001
AX,XTV,XTV Networks Limited,Consumer Discretionary,9700260,0
AX,YALDA,Yancoal Aust Limited Deferred Settlement,,5715120000,0.268
AX,YANK,Beta Strong Usd Trading Managed Fund Units FP,,12000000,0.001
AX,YBR,Yellow Brick Road,Financials,31070100,0.001
AX,YMAX,Betasharesyieldmax Trading Managed Fund Units FP,Consumer Discretionary,370593000,0.017
AX,YOJ,Yojee Limited,Information Technology,77117000,0.004
AX,YOW,Yowie Group,Consumer Staples,26081300,0.001
AX,YPB,YPB Group Limited,Industrials,13562900,0.001
AX,Z1P,ZIP Co Limited,Financials,352856000,0.017
AX,ZAM,Zamanco Minerals Limited,Materials,4066650,0
AX,ZEL,Z Energy Limited Foreign Exempt NZX,Energy,2640000000,0.124
AX,ZEN,Zenith Energy Limited,Utilities,67115800,0.003
AX,ZER,ZETA Resources Limited,,83318000,0.004
AX,ZEU,ZEUS Resources Limited,Energy,2161800,0
AX,ZGL,ZICOM Group Limited,Industrials,17805500,0.001
AX,ZIM,Zimplats Holding Limited 10c US,Materials,672735000,0.032
AX,ZIP,Ziptel Limited,Telecommunication Services,2395740,0
AX,ZLD,ZELDA Therapeutics,Health Care,37698700,0.002
AX,ZMI,ZINC of Ireland NL,Materials,9728480,0
AX,ZNC,Zenith Minerals Limited,Materials,24467600,0.001
AX,ZNO,ZOONO Group Limited,Materials,5463240,0
AX,ZNT,Zenitas Health Limited,Health Care,104899000,0.005
AX,ZOZI,ETFSASX100 ETF Units FP,,9577260,0
AX,ZTA,ZETA Petroleum Chess Depositary Interests 1:1,Energy,1958040,0
AX,ZUSD,ETFs US Dollar ETF Units FP,,20608200,0.001
AX,ZYAU,ETFs ASX300 Yield ETF Units FP,,72146200,0.003
